0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,label,file,start,end,label
1232.6274674554784,256.46292248436066,468.22779407595567,6403.617499277227,1875.1917563194086,793.985764175987,366.064453125,13350.5859375,0.01351782988801366,0.0037671388035555578,0.00390625,0.0517578125,-360.33432,12.59404,167.11893,7.3433275,32.47777,7.7801695,23.374523,5.4867663,25.424486,6.0415916,9.434476,4.9236317,0.03949727,4.5622234,9.976654,4.518088,9.029508,4.3087454,2.0276263,4.2288637,1.0691417,4.041326,5.083315,4.0218697,0.13359495,3.9284325,10.89155812416999,4.30926579196003,10.031425357563288,3.123545312052556,11.972361968324762,3.1192501133000943,14.515668175841071,3.030689175284812,12.92029185393943,2.0306676109660047,18.387073645330986,2.5735068321390013,36.570503951801065,6.532828496552415,0.7432834,0.20101646,0.8394696,0.16022201,0.8494416,0.1732599,0.7079083,0.19463053,0.54563963,0.20941083,0.42240307,0.19504571,0.35351795,0.17240295,0.370996,0.192999,0.42131343,0.2183986,0.45398545,0.2105846,0.517244,0.20641074,0.6416734,0.22376148,1,GH001 - Active - Day - 141022_0659_0751.mp3,142.86,345.15,bee
1163.1353384750191,233.25568167937695,709.7792773438117,5484.695304058205,1705.1399695534506,691.1887208756718,732.12890625,13242.919921875,0.012758270859510923,0.0034090033791744742,0.00390625,0.03466796875,-366.8611,9.802887,180.67441,8.26022,21.617117,8.939541,36.0215,6.868206,14.449887,6.8752346,17.725811,6.2867513,-2.96084,5.125016,12.363475,5.250853,6.567748,5.1242824,5.053653,5.0335665,-0.9800342,4.89067,5.6482086,4.775059,-0.8365765,4.631899,11.110968589834949,4.4516797619188235,9.799022496456326,3.1227391997999026,11.826666240069958,3.0419072372752365,14.484376873371433,3.056152211267599,13.058312800183375,2.0308063947603765,17.258195632286533,2.2971341410279824,38.960460216014496,6.420737468802249,0.7008891,0.20074606,0.8229461,0.1575302,0.8868549,0.15521833,0.751799,0.18150002,0.57679135,0.20788118,0.43087837,0.19363528,0.34524325,0.16957553,0.34153873,0.18267232,0.37195048,0.19973534,0.41581178,0.19988796,0.4860191,0.2022422,0.60770416,0.23051922,1,GH001 - Active - Day - 141022_0659_0751.mp3,345.82,405.87,bee
1229.7742659396442,211.96264058237276,820.275942920977,2274.706736677561,2040.0901617005813,677.2506344084721,904.39453125,6050.830078125,0.014427638485142119,0.0058265768588859086,0.00390625,0.04248046875,-359.29608,13.169375,181.99161,9.096601,12.649467,16.411713,39.263065,8.736336,10.1179695,8.023799,21.319305,6.531704,-4.552113,5.639234,14.354707,6.406812,6.7673903,5.9177313,3.6993756,8.290667,-2.1726165,5.0841265,4.809654,5.500375,0.40861067,5.975772,11.217488983127065,4.835272976210016,9.474660502082813,2.8013561106630545,11.886952207229944,3.0784431476060563,14.384070896511233,3.0059445958324402,13.686933687541437,2.6380657177712585,17.41006088494263,2.8358602805116164,43.17767132033557,6.930052635412386,0.65233874,0.22891416,0.76226264,0.17737983,0.85270435,0.13635303,0.85133284,0.17566545,0.71409714,0.20209073,0.55185467,0.21544756,0.40352425,0.18339612,0.35156164,0.18031615,0.34102535,0.17827952,0.34599376,0.17144231,0.39372462,0.16675605,0.5014713,0.19159622,0,GH001 - Active - Day - 141022_0659_0751.mp3,405.88,410.37,nobee
1166.5300465418113,317.2421863908546,510.83923964106486,6294.740192396848,1645.4695452298365,990.8300922974737,409.130859375,14556.4453125,0.01229026868300484,0.003909645959282492,0.00439453125,0.0439453125,-364.27765,13.58311,176.09334,9.495115,28.801222,7.6508827,33.49769,6.9767046,15.916135,6.3435974,16.998379,5.5992894,-1.2130725,5.168404,11.753375,5.3328733,7.933941,5.232301,5.5037236,4.8274794,0.24643147,4.5805354,4.5387573,4.760113,0.082098745,4.6732807,11.33225633179534,4.585966494277258,10.028214386163963,3.1889281494938886,11.801714480083344,3.0547547482490742,14.620237057383335,2.9896302411331224,13.082547530114608,2.032267259551168,16.966449905993084,2.349000187794305,38.977559074954854,7.161297020731981,0.5620788,0.22699435,0.65841275,0.19683097,0.8069987,0.1651498,0.88007104,0.16671565,0.76233786,0.17739546,0.62290335,0.21697421,0.47380885,0.1955517,0.37280104,0.1811091,0.37322605,0.21843404,0.39680332,0.24434505,0.4203341,0.2208367,0.4701325,0.19816564,1,GH001 - Active - Day - 141022_0659_0751.mp3,410.38,477.53,bee
1165.1122676342327,188.94391447219263,390.2012229838441,5299.078286987706,1558.6781493014319,536.165700278782,344.53125,14448.779296875,0.013303249754487736,0.0034005234927724976,0.0029296875,0.0400390625,-366.01,9.371063,176.34723,6.6533303,33.269344,6.3282523,25.466442,4.864575,21.990353,4.7518377,10.938716,4.6195183,0.38222718,4.5345325,9.70316,4.5792933,6.3464365,4.378415,2.1944928,4.2537146,0.3930377,4.1225834,2.899264,4.0485826,-0.71761066,4.000776,10.821012221784942,4.363498271962021,8.663262942508432,2.984933670213446,12.103998177432478,3.0935133225031786,14.487766026591562,3.0198520109463476,13.203346276649093,2.0330774692085414,17.850930221907273,2.430568786312775,34.488737611085114,6.2189295475112605,0.64813817,0.23591797,0.72106934,0.20051026,0.794548,0.17677683,0.80920154,0.19238682,0.75062954,0.19543795,0.664122,0.22521678,0.5336455,0.20983838,0.44476205,0.20306286,0.4103062,0.19709918,0.40187284,0.19318809,0.44419664,0.19062555,0.52460384,0.2006715,1,GH001 - Active - Day - 141022_0659_0751.mp3,478.32,732.49,bee
1157.020471380617,352.7755402437741,712.3551299107944,4759.233761451122,1616.612598994007,1205.0488041762467,861.328125,13544.384765625,0.014000879575128425,0.0038716790010078495,0.0068359375,0.046875,-366.1272,12.6915,187.34726,10.753357,25.89471,8.817302,27.85277,6.240299,17.377104,5.9894757,16.460056,6.0428934,-1.9787,6.307383,11.757294,5.7130313,2.0446246,5.8448863,3.0573015,5.952265,-3.1187518,5.3326,4.919289,5.283654,-2.4581943,5.0553284,11.151959288239913,4.475174462876529,8.716109132391704,3.0169792737657772,12.448958850293177,3.221595826285262,14.49572342680315,3.110089111103212,14.008045517675562,2.5922566841981887,17.990688808211203,2.5350915371601332,34.26754117162127,6.452032787378306,0.6758803,0.21025026,0.7827906,0.18253957,0.8209292,0.19300133,0.75931317,0.19214587,0.68266606,0.22845021,0.5299753,0.21584778,0.41023988,0.19631264,0.38294345,0.1968772,0.36976272,0.1906842,0.39553675,0.1876596,0.47181472,0.2007917,0.5936551,0.23938513,0,GH001 - Active - Day - 141022_0659_0751.mp3,732.5,746.06,nobee
1161.705739137814,434.9736199407103,750.9486434449014,6261.956905711146,1595.7750531161473,1438.4703339364266,753.662109375,13888.916015625,0.013775617475212465,0.00645111763866911,0.00537109375,0.10595703125,-368.41843,13.000989,185.05956,11.054692,29.645329,7.8327117,30.370447,5.4806423,17.305,5.7288995,15.7336035,6.3227196,-3.417485,6.0657444,12.159976,5.830355,2.1170204,5.6558394,4.825212,5.5738215,-2.740892,5.316477,4.2379093,4.9651937,-2.8778796,4.6567163,11.014197840609555,4.414721423038851,9.299425684896043,2.943114279144617,12.324471651740298,3.1066923228641317,14.724719128965651,3.1350495366164215,13.326281358149824,1.9596048013293088,17.905916157003087,2.5006486669845804,34.99366799800352,6.641023842283315,0.53288877,0.23867747,0.63015896,0.21106978,0.77540547,0.17506891,0.8551862,0.17113578,0.78584784,0.18663114,0.6892709,0.23153195,0.4923046,0.19346073,0.34396178,0.1571994,0.31057036,0.16682819,0.3239982,0.18125473,0.37801307,0.20016693,0.4320366,0.20249654,1,GH001 - Active - Day - 141022_0659_0751.mp3,746.07,762.46,bee
1095.333927782855,172.88023125302183,725.9810801077684,2554.3144302198757,1431.2905365566037,409.2319504997062,753.662109375,4823.4375,0.01492798180592992,0.0060198714754613955,0.00537109375,0.0439453125,-365.6815,12.550369,190.92221,11.949015,24.45823,11.478515,25.423635,11.57837,15.745991,7.689904,14.985528,5.791055,0.1847292,7.920921,13.080875,5.9832325,3.358183,5.118918,4.0543814,5.6561103,-1.878419,5.0608587,4.3544607,5.172817,-3.0497541,5.391118,11.104492531013149,4.513422474112992,9.092444774955876,3.285018524754219,11.896422811841104,3.1469246668511155,15.095195996874057,3.454895399409649,14.15502371144634,2.829404935995828,17.97350465713211,2.497754477085535,34.43615236383353,6.391147427860475,0.588028,0.23027822,0.70750177,0.21866028,0.8139073,0.21576972,0.8013083,0.2086603,0.7421351,0.23399882,0.61915123,0.2471002,0.3960394,0.17328908,0.30556226,0.15781023,0.31429628,0.1792179,0.3274341,0.18607159,0.37684605,0.19395545,0.46943656,0.21310124,0,GH001 - Active - Day - 141022_0659_0751.mp3,762.47,784.0,nobee
1130.7994094779258,185.7639031780951,785.5630872043065,2998.6761074155684,1427.4465526590618,472.59958796130906,818.26171875,7278.22265625,0.012537154562982005,0.00299457391582492,0.00634765625,0.02294921875,-374.06482,6.959865,184.33846,7.6538925,29.411015,6.6618986,29.671675,4.929782,17.51356,4.8700805,14.39047,4.983643,-1.9306835,5.069729,11.3704815,4.86977,3.8425777,4.686021,4.973315,4.588354,-1.5596219,4.405236,4.522749,4.492542,-1.688815,4.286614,10.63517301242469,4.609590092884279,9.241921974866546,3.288660071414078,12.086588790724262,3.0401883364822995,14.890650906863588,2.9787546430870955,13.309335485949882,1.9958409659820924,17.374156516861085,2.132916499241327,33.015733102378526,6.232337507914088,0.6544978,0.20742774,0.783641,0.17876045,0.8618863,0.1539865,0.8069225,0.18268886,0.67688435,0.2092775,0.50474185,0.19143823,0.3759027,0.16081305,0.37041953,0.18443964,0.3868722,0.1964322,0.41079813,0.18974736,0.47776797,0.20052661,0.5646479,0.22599795,1,GH001 - Active - Day - 141022_0659_0751.mp3,784.01,788.52,bee
1166.1755570228042,193.39833236285662,822.5416031457963,2583.220908980701,1579.6824656146064,503.0073879784818,818.26171875,6330.76171875,0.01461000294484479,0.003912720704442969,0.00634765625,0.029296875,-369.12125,10.11905,187.28304,9.499018,24.520857,9.493463,26.605673,8.639956,13.891767,6.8111715,15.680698,5.731723,-2.3679483,6.6538534,11.905726,6.0564594,2.4829795,5.6792245,4.771215,5.668667,-0.9503142,5.1643114,4.38943,4.9662395,-1.6752753,5.193563,10.75269909149823,4.420953022676047,9.085310477411673,3.0212601066100646,11.606680003565005,2.849455402190796,14.960976567307332,3.229279173116268,14.01491852579746,2.4515082150046617,17.488424843885564,2.3653998725129974,34.61869648787639,5.8906659495780005,0.5912074,0.2293896,0.67079735,0.20114136,0.7874629,0.1822397,0.8335006,0.18204705,0.7576723,0.19508174,0.6493333,0.22536011,0.47934946,0.19783914,0.35868767,0.16565232,0.35536793,0.17254712,0.3933144,0.19910535,0.44775546,0.20731926,0.50853103,0.212196,0,GH001 - Active - Day - 141022_0659_0751.mp3,788.53,799.0,nobee
1168.9737666637116,172.16931825865692,865.6776389445367,2421.282723330638,1532.0396686422414,458.06046961837376,882.861328125,5017.236328125,0.013075354064039408,0.003339412562237292,0.00439453125,0.02490234375,-371.84814,8.55705,183.94527,6.240944,28.15703,7.372815,28.773668,5.7737465,14.41408,5.8197365,16.31459,5.2880383,-3.597474,5.2765956,11.529651,6.041976,3.0965426,4.57791,5.378103,4.555321,-0.73058164,4.572904,4.560095,4.666256,-1.8557135,5.2005167,10.717624871880034,4.105534597078937,9.129265165806123,2.988173076243318,11.766852414037668,3.014756428252052,14.866883306116486,3.039587204644364,13.335420370258044,1.8232443184099942,17.635585514213094,2.533462650511538,34.659519166789586,6.556395349060651,0.55751234,0.22526972,0.63458097,0.19747615,0.7632671,0.1735057,0.8734977,0.17014174,0.7987405,0.17347492,0.67148864,0.21299434,0.4832416,0.18804048,0.33769268,0.15613896,0.33144262,0.16090123,0.35120824,0.16410394,0.39237484,0.18308881,0.4671356,0.20804183,1,GH001 - Active - Day - 141022_0659_0751.mp3,799.01,801.36,bee
1152.0556429272217,185.69998126435638,777.5293402975426,3427.9088931399106,1607.135009765625,481.8001528186618,904.39453125,8548.681640625,0.013325593909438776,0.0035029354820877443,0.00634765625,0.025390625,-372.3374,8.050028,185.33066,6.9491076,23.919456,7.580703,26.705656,4.795833,17.616915,4.819426,16.522459,5.3045926,-1.9432497,5.0261893,10.110535,4.7925377,2.4732401,5.2065263,5.9059305,4.667521,1.3333409,4.5448885,4.4870334,4.6081824,-2.7605317,4.0617104,11.576996313723965,4.338184938423369,9.212040690090396,3.039142697204967,11.77230293964331,3.2848536560325527,14.773050125852988,2.863968223371468,14.367570136807043,2.300816396953311,18.158822270013083,2.572770502112268,34.26520940938431,5.97265590914269,0.6383046,0.2369136,0.731395,0.19685045,0.83807886,0.14674431,0.8656255,0.16291915,0.7775226,0.18857197,0.6277051,0.21881728,0.4405529,0.17220926,0.35771483,0.15165617,0.37944,0.17895249,0.41374764,0.19755703,0.48089972,0.20627785,0.54345495,0.20526157,0,GH001 - Active - Day - 141022_0659_0751.mp3,801.37,805.92,nobee
1110.1743247062018,152.06646233897771,654.1504854490338,2015.6311737176939,1379.4158935546875,367.4256668238873,732.12890625,4026.708984375,0.012679119499362245,0.0031701436479526245,0.00537109375,0.02294921875,-373.29358,7.274907,185.51001,6.694733,29.782127,7.106413,29.276072,5.245477,16.915798,5.0334473,14.197993,5.211505,-2.082994,4.9540434,10.827722,4.7664995,4.223026,4.751332,4.931364,4.4656367,-0.91466707,4.533973,4.207716,4.3327665,-1.1679921,4.24275,11.083472938374392,4.525227943859698,8.943902364085247,3.0247476263215436,12.007971009917885,3.0810105361344897,14.726280424878851,2.8908502034843218,13.3595902530027,1.9864360136769403,17.514438062037936,2.397487804666475,32.40729287954797,5.720814957286516,0.60777867,0.23166963,0.68470746,0.19113284,0.80227476,0.15766674,0.87058556,0.16395158,0.794333,0.18059963,0.65721405,0.21330397,0.49344403,0.18952505,0.37575242,0.1587144,0.35323527,0.16680385,0.3745553,0.17796965,0.44131202,0.19050963,0.5248922,0.20129997,1,GH001 - Active - Day - 141022_0659_0751.mp3,805.93,815.03,bee
1145.9978185173056,226.79384990631834,783.6561417988804,2603.2034388686,1536.6548167715828,493.8757095839893,775.1953125,4565.0390625,0.013930652353117506,0.003356431941203476,0.00537109375,0.03173828125,-366.75104,10.306468,188.58208,9.1978245,25.42032,8.989111,27.095037,7.247534,15.262186,6.279225,15.355135,5.173224,-1.8607982,5.635176,9.699267,5.0190215,1.8362312,5.4658933,5.9080133,4.9253287,-1.0618486,5.917846,5.312514,4.8378797,-2.7898219,4.6732073,10.918541134631836,4.141190329837676,9.259768978234318,2.9834389582272127,11.874498040110579,2.8569913693318183,14.781792913659341,3.112682835400366,13.817040313644574,2.120883401470875,17.29881893026626,2.4022098860643193,34.97965684785828,6.938496715131006,0.5931097,0.21868701,0.7089665,0.18603799,0.8843801,0.14792886,0.8542358,0.15273368,0.70855904,0.20242786,0.52225095,0.2114761,0.36212784,0.17124958,0.32665512,0.17632528,0.36149576,0.20042598,0.3999181,0.20189553,0.455118,0.19934319,0.51770437,0.22165686,1,GH001 - Active - Day - 141022_0659_0751.mp3,816.01,820.84,bee
1093.1001265509321,193.01505476124578,672.6419375713033,2970.4637207465234,1358.6375823119672,529.8022067156709,710.595703125,8656.34765625,0.012860055382155908,0.003018327789834054,0.00341796875,0.02685546875,-370.63382,8.112199,187.0384,7.74886,29.996948,6.556353,29.719358,4.9827924,16.09512,5.70598,14.776295,4.7904315,-2.1084654,4.9995584,9.997259,4.516789,4.770974,4.5902805,4.7181563,4.6779203,-1.1039761,4.3534484,3.6059606,4.2851105,-1.7299268,4.6796737,10.997673382556126,4.381158004694975,9.574217253740105,3.0963904746621793,12.033561027288984,3.006073832960867,14.795706701130912,2.9798155055616733,13.320025464130453,2.1161241707803518,17.30332801675771,2.364963977519425,33.83967649140691,6.206181458614868,0.6169274,0.22050056,0.7324485,0.19495322,0.8637554,0.16412035,0.8166275,0.17281866,0.66938764,0.20898731,0.48848453,0.19940709,0.35281882,0.16496897,0.32874677,0.17832854,0.3480467,0.19501363,0.39521486,0.20470847,0.45766035,0.21687555,0.5468456,0.23786622,1,GH001 - Active - Day - 141022_0659_0751.mp3,821.46,830.99,bee
